#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
AIREASON_CAN_PAY_OWN_RANSOM;§Y[GetTitledFirstName]§! can afford [GetHerHis] own ransom;§Y[GetTitledFirstName]§! peut payer sa propre rançon;§Y[GetTitledFirstName]§! Kann [GetHerHis] Lösegeld selbst zahlen;;§Y[GetTitledFirstName]§! puede permitirse su propio rescate;;;;;;;;;x
EVTDESC_SoA_5063;This holy place is bustling with pilgrims from all over the world, and a myriad of accents and languages mingle in the parks and plazas. In this great cultural melting pot, should there not also be room for me to express who I really am?;Ce lieu saint grouille de pèlerins venus des quatre coins du monde, et une myriade d'accents et de langues se mêlent dans les parcs et sur les places. Dans ce gigantesque creuset multiculturel, y aurait-il un moyen pour moi d'exprimer qui je suis vraiment ?;Pilger aus aller Welt haben sich an diesem heiligen Ort versammelt und in Parks und Plazas vermischen sich Myriaden verschiedener Sprachen und Dialekte. Werde ich hier, in diesem Schmelztiegel der Kulturen, die Gelegenheit haben, zu sein, wer ich wirklich bin?;;Este lugar sagrado rebosa de peregrinos de todo le mundo y una miríada de acentos y lenguas se mezclan en parques y plazas. Es un magnífico crisol cultural, ¿no habrá sitio para que exprese quién soy realmente?;;;;;;;;;x
EVTOPTA_SoA_5063;The folks at home will never know.;Personne chez moi n'en saura rien.;Die Menschen zu Hause werden es nie erfahren.;;Mi gente nunca lo sabrá.;;;;;;;;;x
EVTOPTB_SoA_5063;No, it's a sin!;Non, c'est un péché !;Nein, es ist eine Sünde!;;¡No, es un pecado!;;;;;;;;;x
EVTNAME_SoA_5064;The healers;Les guérisseurs;Die Heiler;;Los curanderos;;;;;;;;;x
EVTDESC_SoA_5064;Near the holy sites, you hear rumors of a group of monks with strange cures for diseases. Eagerly, you seek them out, hoping against hope that they may aid you. Once in their care you are fed strange potions, foods and herbs. You are unconscious or delirious during most of the process and remember few details, but at last you wake up to find that you have been miraculously healed of your ills.;Près des sites sacrés, vous entendez des rumeurs parlant d'un groupe de moines possédant d'étranges remèdes à diverses maladies. Désirant en savoir plus, vous partez à leur recherche avec l'espoir qu'ils puissent vous venir en aide. Ils prennent soin de vous et vous administrent d'étranges potions, nourritures et herbes médicinales. Vous perdez conscience ou délirez la plupart du temps que dure le traitement et n'avez que des bribes de souvenirs. Mais lorsque vous vous réveillez, vous constatez que vous êtes guéri[Root.GetNoneE] de tous vos maux.;In der Nähe einer Pilgerstätte hört Ihr, wie von einer Gruppe Mönche über ungewöhnliche Heilmethoden für eine Seuche gesprochen wird. In der verzweifelten Hoffnung, von ihnen Rat zu erhalten, bittet Ihr sie um Hilfe. Später vermögt Ihr nicht zu sagen, welche Tränke, Kräuter und Speisen sie Euch eingeflößt haben, denn die meiste Zeit seid Ihr fiebrig und kaum bei Bewusstsein. Doch als Ihr schließlich erwacht, stellt Ihr fest, dass Ihr auf wundersame Weise von Eurem Gebrechen genesen seid.;;Cerca de los santos lugares, se rumorea que existe un grupo de monjes con extrañas curas para las enfermedades. Los buscáis con entusiasmo, esperando en vano que puedan ayudaros. Una vez en sus manos, os suministran pociones, comida y hierbas extrañas. Estáis inconsciente o delirante durante la mayor parte del proceso y apenas recordáis unos detalles, pero por fin despertáis para descubrir que todas vuestras enfermedades han desaparecido milagrosamente.;;;;;;;;;x
EVTOPTA_SoA_5064;God's hand touched me and healed me.;Les mains de Dieu m'ont touché et m'ont guéri.;Die Hand Gottes hat mich berührt und geheilt. ;;Las manos de Dios me han tocado para sanarme.;;;;;;;;;x
EVTOPTB_SoA_5064;These monks really know their stuff.;Ces moines ont un vrai talent.;Diese Mönche wissen wirklich, was sie tun.;;Estos monjes saben lo que se hacen.;;;;;;;;;x
EVTOPTC_SoA_5064;I must learn more of this secret magic.;Je dois en apprendre plus sur cette magie.;Ich muss mehr über diese geheimen Kenntnisse erfahren.;;He de saber más sobre su magia secreta.;;;;;;;;;x
EVTDESC_SoA_5065;All these magnificent temples built in your honor! Oh the glory! And all these pilgrims - finally you may revel in their adulation. Perhaps you should reveal yourself to the masses who have come to worship you?;Tous ces temples magnifiques construits en votre honneur ! Quelle gloire ! Et tous ces pèlerins... Vous pouvez enfin savourer ces gens qui vous adulent. Peut-être devriez-vous vous adresser aux masses qui vous vénèrent ?;Welche Ehre, all die wunderbaren Tempel für Euch errichtet zu sehen! Und all die Pilger, deren Bewunderung Ihr Euch nun erfreuen dürft! Vielleicht solltet Ihr Euch dem Volk, das Euch huldigen möchte, zeigen?;;¡Todos estos espléndidos templos levantados en vuestro honor! ¡Gloria a Dios! Y todos estos peregrinos. Por fin gozáis de su adulación. Quizá debáis mostraros a las masas que han venido a adoraros.;;;;;;;;;x
EVTOPTA_SoA_5065;Speak to them!;Parlons-leur !;Sprecht mit ihnen!;;¡Habladles!;;;;;;;;;x
EVTOPTB_SoA_5065;No, I shall enjoy this glorious time in silence.;Non, il est préférable de savourer ce moment de gloire en silence.;Nein, ich werde diesen Moment des Ruhmes schweigend genießen.;;No, disfrutaré de este momento glorioso en silencio.;;;;;;;;;x
EVTDESC_SoA_5066;You have come to visit the holy sites and show your devotion. But surely, there is no harm in having a little fun first?;Vous êtes ici pour visiter les sites sacrés et témoigner votre dévotion. Mais pourquoi ne pas se détendre un peu au préalable ?;Ihr seid hier, um den heiligen Stätten zu huldigen. Doch zuvor ein wenig Spaß, wer wollte Euch dies missgönnen?;;Habéis venido a visitar los santos lugares y mostrar vuestra devoción. Pero no puede ser malo divertirse un poco antes, ¿no?;;;;;;;;;x
EVTOPTA_SoA_5066;To the tavern!;Allez, à la taverne !;Ab in die Taverne!;;¡A la taberna!;;;;;;;;;x
EVTOPTB_SoA_5066;No... must control... myself...;Non... Il faut que... je me contrôle...;Nein, sei stark... und widerstehe...;;No… tengo que… controlarme...;;;;;;;;;x
EVTDESC_SoA_5067;Jerusalem, what a fascinating place! A holy place for three great religions, and the city and surrounding area are full of monuments giving tribute to God. Somehow when you look closer, they don't seem all that different. It rather makes you think, doesn't it?;Jérusalem, quel endroit fascinant ! Un lieu saint pour les trois grandes religions, la ville et les campagnes alentours regorgeant de monuments à la gloire de Dieu... Mais lorsqu'on y regarde de plus près, les trois religions ne sont pas si différentes. Il y a ici matière à réflexion.;Jerusalem, welch faszinierender Ort! Eine heilige Stätte für drei Religionen, angefüllt mit einer Vielzahl von Denkmälern in Stadt und Umland. Beim Besuch der heiligen Stätten fällt Euch auf, dass die Unterschiede gar nicht so groß sind. Ein merkwürdiger Umstand, findet Ihr nicht?;;¡Jerusalén, es fascinante! Un lugar sagrado para tres grandes religiones y la ciudad y sus alrededores están llenos de monumentos para rendir homenaje a Dios. Por alguna razón, al mirar de cerca no parecen tan distintos. Da qué pensar, ¿no es así?;;;;;;;;;x
EVTOPTA_SoA_5067;Muhammad was a great thinker.;Mahomet était un grand penseur.;Mohammed war ein großer Denker.;;Mahoma era un gran pensador.;;;;;;;;;x
EVTOPTB_SoA_5067;Jesus was a Jew, wasn't he?;Jésus n'était-il pas juif ?;Jesus war Jude, oder etwa nicht?;;Jesús era judío, ¿no?;;;;;;;;;x
EVTDESC_SoA_5080;Blasphemous fools! Do they not know their Lord? How dare they throw you out of your own temple?;Blasphème ! Ne savent-ils donc pas qui est le Seigneur ? Comment osent-ils l'expulser de son temple ?;Blasphemische Dummköpfe! Wissen Sie nicht, wer Ihr Herr ist? Wie können sie es wagen, Euch aus dem Tempel zu werfen?;;¡Tontos blasfemos! ¿No conocen a su Dios? ¿Cómo se atreven a echaros de vuestro propio templo?;;;;;;;;;x
EVTOPTA_SoA_5080;I shall have my vengeance.;Je me vengerai.;Ich werde meine Rache bekommen.;;Me vengaré.;;;;;;;;;x
EVTDESC_SoA_5091;You have finally returned from your pilgrimage. It was a rewarding and interesting journey, and you'd do it all again if you could. Still, it's good to be back home.;Vous êtes enfin de retour de votre pèlerinage. C'était un voyage gratifiant et intéressant, et vous en feriez volontiers un autre si vous en aviez l'opportunité. Mais rentrer chez soi, cela a du bon !;Endlich seid Ihr von Eurer Pilgerfahrt heimgekehrt. Es war ein interessantes und bereicherndes Erlebnis, das Ihr jederzeit wiederholen würdet. Nichtsdestotrotz ist es gut, wieder zu Hause zu sein.;;Por fin habéis vuelto de vuestro peregrinaje. Ha sido un viaje gratificante e interesante y volveríais a hacerlo si pudierais. No obstante, está bien volver a casa.;;;;;;;;;x
EVTOPTA_SoA_5091;A great experience!;Une excellente expérience !;Eine großartige Erfahrung!;;¡Una gran experiencia!;;;;;;;;;x
EVTDESC_SoA_5092;You have finally returned from your pilgrimage. It didn't turn out quite as expected, and perhaps you shouldn't have gone there in the first place. But there's no changing it now, at least you're home again and can start forgetting about it.;Vous êtes enfin de retour de votre pèlerinage. Ce n'était pas exactement ce que vous en attendiez, et vous regrettez un peu d'avoir fait le déplacement. Mais ce qui est fait est fait, vous voilà à nouveau chez vous et vous pouvez maintenant penser à autre chose.;Endlich seid Ihr von Eurer Pilgerfahrt heimgekehrt. Leider haben sich Eure Erwartungen nicht erfüllt und Ihr fragt Euch, ob es ein Fehler war, diese Reise zu unternehmen. Doch nun seid Ihr wieder zu Hause und werdet dieses enttäuschende Erlebnis hoffentlich bald vergessen haben.;;Por fin habéis vuelto de vuestro peregrinaje. No ha resultado ser como esperabais y, quizá, no debierais haber ido allí en primer lugar. Pero ya no se puede hacer nada, al menos habéis vuelto a casa y podéis empezar a olvidar.;;;;;;;;;x
EVTOPTA_SoA_5092;I won't tell my family what really happened out there.;Je ne dirai pas un mot à ma famille de ce qui s'est réellement passé là-bas.;Ich werde nicht erzählen, was sich wirklich dort zugetragen hat.;;No le contaré a mi familia lo que realmente pasó allí.;;;;;;;;;x
EVTDESC_SoA_5093;You have finally returned from your pilgrimage. Though the insolent rats did not recognize you or pay you proper homage, it was still an enlightening experience. Now there is plenty of time to prepare the day of reckoning.;Vous êtes enfin de retour de votre pèlerinage. Ces rats insolents ne vous ont pas reconnu, ils ne vous ont pas rendu hommage, mais ce n'en fut pas moins une expérience enrichissante. Vous avez désormais amplement le temps de vous préparer pour le jour du Jugement dernier.;Endlich seid Ihr von Eurer Pilgerfahrt heimgekehrt. Obwohl dieses unverschämte Gesindel Euch nicht mit der nötigen Ehrerbietung behandelt hat, war es eine erhellende Erfahrung. Nun habt Ihr viel Zeit, um Euch auf den Tag der Abrechnung vorzubereiten.;;Por fin habéis vuelto de vuestro peregrinaje. Aunque las ratas insolentes no os reconocieron ni os rindieron homenaje como merecéis, ha sido una experiencia instructiva. Ahora hay mucho tiempo para preparar la venganza.;;;;;;;;;x
EVTOPTA_SoA_5093;They will pay for worshipping false idols.;Ils paieront pour leur vénération de fausses idoles.;Sie werden zahlen für Ihre Götzenverehrung.;;Pagarán por los falsos ídolos a los que adoran.;;;;;;;;;x
INTERACTION_REQUIRES_MONEY_RECIPIENT;§Y[Actor.RelHead.GetTitledFirstName]§W can afford to lose §Y$WEALTH$§!¤ wealth;§Y[Actor.RelHead.GetTitledFirstName]§W peut se permettre de perdre §Y$WEALTH$§!¤ de richesse;§Y[Actor.RelHead.GetTitledFirstName]§W kann es sich leisten, §Y$WEALTH$§!¤ zu verlieren;;§Y[Actor.RelHead.GetTitledFirstName]§W puede permitirse perder §Y$WEALTH$§!¤ riqueza;;;;;;;;;x
ASK_FOR_MONEY_INTERACTION_TITLE;Request Money;Demander de l'argent;Um Geld bitten;;Solicitud de dinero;;;;;;;;;x
ASK_FOR_MONEY_INTERACTION_DESC;Ask §Y[Actor.RelHead.GetTitledFirstName]§W for §Y$WEALTH$§!¤ money at the cost of §Y$PIETY$§! [Player.Religion.GetPietyName].;Demander à §Y[Actor.RelHead.GetTitledFirstName]§W la somme de §Y$WEALTH$§!¤ en contrepartie de §Y$PIETY$§! de [Player.Religion.GetPietyName].;Bittet §Y[Actor.RelHead.GetTitledFirstName]§W um §Y$WEALTH$§!¤. Dies kostet Euch §Y$PIETY$§! [Player.Religion.GetPietyName].;;Solicitad a §Y[Actor.RelHead.GetTitledFirstName]§W §Y$WEALTH$§!¤ de dinero a cambio de §Y$PIETY$§! de [Player.Religion.GetPietyName].;;;;;;;;;x
ASK_FOR_MONEY_INTERACTION_LONG_DESC;The head of a religion can grant rulers he likes enough some money. However, the very act of asking will cost you [Player.Religion.GetPietyName].;Le chef d'une religion peut accorder de l'argent aux souverains qu'il apprécie. Cependant, le simple fait de demander de l'argent vous coûtera de la [Player.Religion.GetPietyName].;Das Oberhaupt einer Religion kann befreundeten Herrschern Geld zukommen lassen. Allerdings kostet schon die Frage danach [Player.Religion.GetPietyName].;;El líder de una religión puede proporcionar dinero a los gobernantes afines. Sin embargo, el simple hecho de pedir os costará [Player.Religion.GetPietyName].;;;;;;;;;x
ASK_FOR_MONEY_INTERACTION_ACCEPT_SETUP;Request for Money Accepted;Demande d'argent acceptée;Bitte um Geld angenommen;;Solicitud de dinero aceptada;;;;;;;;;x
ASK_FOR_MONEY_INTERACTION_ACCEPT_LOG;§Y[Actor.GetBestName]§! has received a gift from §Y[Recipient.GetBestName]§!;§Y[Actor.GetBestName]§! a reçu de l'argent de la part de §Y[Recipient.GetBestName]§!, comme il l'avait demandé;§Y[Actor.GetBestName]§! hat ein Geschenk von §Y[Recipient.GetBestName]§! erhalten.;;§Y[Actor.GetBestName]§! ha recibido un obsequio de §Y[Recipient.GetBestName]§!.;;;;;;;;;x
ASK_FOR_MONEY_INTERACTION_DECLINE_SETUP;Request for money declined;Demande d'argent rejetée;Bitte um Geld abgelehnt;;Solicitud de dinero rechazada;;;;;;;;;x
