#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
haughty;Haughty;Enfant au caractère hautain;Überheblich;;altanero/a;;;;;;;;;x
status_of_women_desc;Medieval societies usually function under a patriarchal social structure where women are kept from positions of power and influence. A ruler can alter this state of affairs by issuing decrees that give women increased access to higher positions in society.;Les sociétés médiévales fonctionnent d'après une structure sociale patriarcale dans laquelle les femmes sont tenues à l'écart des positions de pouvoir ou d'influence. Un dirigeant peut modifier l'état de la situation en promulguant des décrets qui donneront accès à des positions plus élevées dans la société aux femmes.;Die Gesellschaft des Mittelalters war üblicherweise patriarchal organisiert und bot Frauen keinen Zugang zu Positionen von Macht und Einfluss. Ein Herrscher kann diesen Zustand ändern und den Frauen den Weg zu einer höheren gesellschaftlichen Stellung ebnen.;;Las sociedades medievales generalmente funcionan bajo una estructura social patriarcal donde las mujeres se mantienen fuera de las posiciones de poder e influencia. Un gobernante puede alterar este estado de cosas publicando decretos que dé a la mujer un mayor acceso a posiciones más altas de la sociedad.;;;;;;;;;x
status_of_women_0;Traditional Status of Women;Statut traditionnel des femmes;Traditioneller Status der Frau;;Estatus tradicional de las mujer;;;;;;;;;x
status_of_women_0_desc;Women are prohibited from holding all job positions. Some government types will be restricted to Agnatic inheritance laws.;Il est interdit aux femmes d'occuper un poste de pouvoir. Certains types de gouvernement seront restreints aux lois de succession agnatiques.;Frauen sind von der Ausübung sämtlicher Positionen ausgeschlossen. Manche Regierungsformen sind auf das agnatische Erbfolgerecht beschränkt.;;A las mujeres se les prohíbe ocupar cualquier puesto de trabajo. Algunos tipos de gobierno estarán limitados a leyes de herencia agnaticias.;;;;;;;;;x
status_of_women_0_option;Tradition;Tradition;Tradition;;Tradición;;;;;;;;;x
status_of_women_1;Marginal Status of Women;Statut marginal des femmes;Marginale Stellung der Frau;;Situación marginal de la mujer;;;;;;;;;x
status_of_women_1_desc;Women are allowed to hold some power, occupying background positions behind the people in charge.;Les femmes sont autorisées à occuper certains postes de pouvoir, dans l'ombre des personnes qui commandent.;Frauen werden in bestimmten Positionen geduldet, vorwiegend in der zweiten Reihe und hinter den hauptverantwortlichen Entscheidungsträgern.;;A las mujeres se les permite tener algún poder, ocupando posiciones de fondo detrás de las personas al mando.;;;;;;;;;x
status_of_women_1_option;Marginal;Marginal;Marginal;;Marginal;;;;;;;;;x
status_of_women_2;Significant Status of Women;Statut significatif des femmes;Wichtige Rolle der Frau;;Estatus significativo de la mujer;;;;;;;;;x
status_of_women_2_desc;Women have been granted official power and are allowed to hold public offices.;Les femmes ont un pouvoir officiel et sont autorisées à occuper des postes reconnus.;Den Frauen wird offiziell Macht anvertraut. Die Ausübung öffentlicher Ämter ist erlaubt.;;Se ha concedido a las mujeres poder oficial y están autorizadas a ocupar cargos públicos.;;;;;;;;;x
status_of_women_2_option;Significant;Significatif;Wichtig;;Significativo;;;;;;;;;x
status_of_women_3;Notable Status of Women;Statut notable des femmes;Angesehene Rolle der Frau;;Estatus notable de la mujer;;;;;;;;;x
status_of_women_3_desc;Restrictions on female power have been officially repealed. All career paths are open for prominent women.;Les restrictions sur les responsabilités des femmes ont été officiellement levées. Tous les choix de carrière sont ouverts aux femmes éminentes.;Von offizieller Seite wurden alle Restriktionen in Bezug auf Frauen in Machtpositionen aufgegeben. Berühmten Frauen steht jede Laufbahn offen.;;Las restricciones al poder femenino se han derogado oficialmente. Todas las rutas de carrera están abiertas a las mujeres prominentes.;;;;;;;;;x
status_of_women_3_option;Notable;Notable;Angesehen;;Notable;;;;;;;;;x
status_of_women_4;Full Status of Women;Statut complet des femmes;Vollständige Anerkennung der Frau;;Estatus completo del mujer;;;;;;;;;x
status_of_women_4_desc;Powerful legislation removing old restrictions has finally had the effect of affecting the general opinion on women in positions of power across society.;Une puissante législation ayant mis fin aux vieilles restrictions a eu pour effet de modifier l'opinion générale de la population envers les femmes occupant des postes de pouvoir.;Die rechtliche Regelung zur Abschaffung früherer Einschränkungen hat sich durchgesetzt und die Sichtweise der Gesellschaft in Bezug auf Frauen in Machtpositionen nachhaltig verändert.;;Una poderosa legislación que retire las viejas restricciones finalmente ha tenido el efecto de afectar la opinión general sobre la mujer en puestos de poder en toda la sociedad.;;;;;;;;;x
status_of_women_4_option;Full;Complet;Gleich;;Completo;;;;;;;;;x
TOOLTIP_ALLOW_FEMALE_SPYMASTER;Women related to the ruler are allowed to hold the office of [Root.Holder.GetSpymasterName]\n;Les femmes ayant un lien de parenté avec le dirigeant ont le droit d'occuper le poste de [Root.Holder.GetSpymasterName]\n;Erlaubt für weibliche Verwandte des Herrschers: [Root.Holder.GetSpymasterName]\n;;Se permite que las mujeres relacionadas con el gobernante ocupen el cargo de [Root.Holder.GetSpymasterName];;;;;;;;;x
TOOLTIP_DISALLOW_FEMALE_SPYMASTER;Women are no longer allowed to hold the office of [Root.Holder.GetSpymasterName]\n;Les femmes ne sont plus autorisées à occuper le poste de [Root.Holder.GetSpymasterName]\n;Nicht mehr erlaubt für Frauen: [Root.Holder.GetSpymasterName]\n;;Ya no se permite a las mujeres ocupar el cargo de [Root.Holder.GetSpymasterName];;;;;;;;;x
TOOLTIP_ALLOW_FEMALE_CHANCELLOR;Women related to the ruler are allowed to hold the office of [Root.Holder.GetChancellorName]\n;Les femmes ayant un lien de parenté avec le dirigeant ont le droit d'occuper le poste de [Root.Holder.GetChancellorName]\n;Erlaubt für weibliche Verwandte des Herrschers: [Root.Holder.GetChancellorName]\n;;Se permite que las mujeres relacionadas con el gobernante ocupen el cargo de [Root.Holder.GetChancellorName];;;;;;;;;x
TOOLTIP_DISALLOW_FEMALE_CHANCELLOR;Women are no longer allowed to hold the office of [Root.Holder.GetChancellorName]\n;Les femmes ne sont plus autorisées à occuper le poste de [Root.Holder.GetChancellorName]\n;Nicht mehr erlaubt für Frauen: [Root.Holder.GetChancellorName]\n;;No se permitirá a las mujeres ocupar el cargo de [Root.Holder.GetChancellorName];;;;;;;;;x
TOOLTIP_ALLOW_FEMALE_TREASURER;Women related to the ruler are allowed to hold the office of [Root.Holder.GetTreasurerName]\n;Les femmes ayant un lien de parenté avec le dirigeant ont le droit d'occuper le poste de [Root.Holder.GetTreasurerName]\n;Erlaubt für weibliche Verwandte des Herrschers: [Root.Holder.GetTreasurerName]\n;;Se permite que las mujeres relacionadas con el gobernante ocupen el cargo de [Root.Holder.GetTreasurerName];;;;;;;;;x
TOOLTIP_DISALLOW_FEMALE_TREASURER;Women are no longer allowed to hold the office of [Root.Holder.GetTreasurerName]\n;Les femmes ne sont plus autorisées à occuper le poste de [Root.Holder.GetTreasurerName]\n;Nicht mehr erlaubt für Frauen: [Root.Holder.GetTreasurerName]\n;;No se permitirá a las mujeres ocupar el cargo de [Root.Holder.GetTreasurerName];;;;;;;;;x
TOOLTIP_ALLOW_FEMALE_MARSHAL;Women related to the ruler are allowed to hold the office of [Root.Holder.GetMarshalName]\n;Les femmes ayant un lien de parenté avec le dirigeant ont le droit d'occuper le poste de [Root.Holder.GetMarshalName]\n;Erlaubt für weibliche Verwandte des Herrschers: [Root.Holder.GetMarshalName]\n;;Se permite que las mujeres relacionadas con el gobernante ocupen el cargo de [Root.Holder.GetMarshalName];;;;;;;;;x
TOOLTIP_DISALLOW_FEMALE_MARSHAL;Women are no longer allowed to hold the office of [Root.Holder.GetMarshalName]\n;Les femmes ne sont plus autorisées à occuper le poste de [Root.Holder.GetMarshalName]\n;Nicht mehr erlaubt für Frauen: [Root.Holder.GetMarshalName]\n;;No se permitirá a las mujeres ocupar el cargo de [Root.Holder.GetMarshalName];;;;;;;;;x
EVTDESC_ZE_2100;I've gotten an increased amount of questions from [target_child.GetFirstName] lately about [Root.Religion.GetHighGodName] and the rituals of the [Root.Religion.GetName] faith.;Dernièrement, j'ai reçu de nombreuses questions de la part de [target_child.GetFirstName] à propos [Root.GetHighGodDuDelaDes] et des rituels de la religion [Root.Religion.GetName].;[target_child.GetFirstName] stellt mir in letzter Zeit häufig Fragen zu [Root.Religion.GetHighGodName] und den Riten des [Root.Religion.GetName]en Glaubens.;;Últimamente he recibido un aumento en la cantidad de preguntas de [target_child.GetFirstName] sobre [Religion.GetHighGodName] y los rituales de la fe [Religion.GetName];;;;;;;;;x
EVTOPTA_ZE_2100;Time to teach [target_child.GetHerHim] about [Root.Religion.GetHighGodName].;Il est temps de lui apprendre les enseignements [Root.GetHighGodDuDelaDes].;Es ist nun an der Zeit, dem Kind von [Root.Religion.GetHighGodName] zu erzählen.;;Es hora de enseñar[target_child.GetHerHim] sobre [Religion.GetHighGodName].;;;;;;;;;x
EVTOPTB_ZE_2100;It will be better for [target_child.GetHerHim] not to know.;Mieux vaudrait pour [target_child.GetLuiElle] ne pas savoir.;Es wäre besser für [target_child.GetHerHim], nichts davon zu wissen.;;Será mejor para [target_child.GetHerHim] que no lo sepa.;;;;;;;;;x
EVTDESC_ZE_2101;Over the past weeks I've grown more and more curious about the beliefs and rituals of my [GetFromRelation]. Today [From.GetSheHe] finally began to answer my repeated questions about [From.Religion.GetHighGodName].;Les dernières semaines, ma curiosité concernant les croyances et les rituels de m[From.GetOnA] [GetFromRelation] a grandi. Aujourd'hui, [From.GetIlElle] a enfin commencé à répondre à mes questions répétées au sujet [From.GetHighGodDuDelaDes].;In den letzten Wochen wuchs meine Neugier in Bezug auf die Riten und die Religion von [GetFromRelation]. Heute beantwortete [From.GetSheHe] mir endlich einige meiner Fragen zu [From.Religion.GetHighGodName].;;En las últimas semanas me he vuelto más curioso acerca de las creencias y rituales de mi [GetFromRelation]. Hoy [From.GetSheHe] comenzó a responder mis preguntas repetidas sobre [From.Religion.GetHighGodName].;;;;;;;;;x
EVTOPTA_ZE_2101;Glory to [From.Religion.GetHighGodName]!;Gloire [From.GetHighGodAAux] !;Gelobt sei [From.Religion.GetHighGodName]!;;Gloria a [From.Religion.GetHighGodName]!;;;;;;;;;x
EVTOPTB_ZE_2101;What repugnant ideas!;Quelles idées répugnantes !;Was für abscheuliche Vorstellungen!;;¡Qué ideas repugnantes!;;;;;;;;;x
EVTDESC_ZE_2102;Your [GetFromRelation], [From.GetFirstName] has, through the teachings of [FromFrom.GetTitledFirstName], been studying the principles of the [FromFrom.Religion.GetName] faith;Par le biais des enseignements de [FromFrom.GetTitledFirstName], votre [GetFromRelation], [From.GetFirstName] a étudié les principes de la religion [FromFrom.Religion.GetName].;Euer [GetFromRelation], [From.GetFirstName], erfuhr unter Anleitung von [FromFrom.GetTitledFirstName] von den Grundsätzen des [FromFrom.Religion.GetName]en Glaubens.;;Tu [GetFromRelation], [From.GetFirstName] ha estudiado, a través de las enseñanzas de [FromFrom.GetTitledFirstName], los principios de la fe [FromFrom.Religion.GetName];;;;;;;;;x
EVTOPTA_ZE_2102;Interesting.;Intéressant.;Interessant.;;interesante;;;;;;;;;x
EVTDESC_ZE_2120;During the past few months, [target_child.GetFirstName] has shown dogged determination in [target_child.GetHerHis] studies of our language and has now also expressed a desire to study the history of my people's ancestors.;Lors des derniers mois, [target_child.GetFirstName] a montré une forte détermination lors de ses études de notre langue et a également exprimé le désir d'étudier l'histoire de nos ancêtres.;In den letzten Monaten zeigte [target_child.GetFirstName] den schier unbändigen Willen zum Erlernen unserer Sprache. Nun möchte das Kind mehr über die Geschichte unserer Vorfahren erfahren.;;Durante los últimos meses, [target_child.GetFirstName] ha demostrado determinación obstinada en [target_child.GetHerHis] estudios de nuestra lengua y ahora también ha expresado su deseo de estudiar la historia de los antepasados de mi pueblo.;;;;;;;;;x
EVTOPTA_ZE_2120;I should encourage it.;Je devrais l'encourager.;Ich sollte dies fördern.;;Debería animarlo.;;;;;;;;;x
EVTOPTB_ZE_2120;Make sure [target_child.GetSheHe] learns about [target_child.GetHerHis] own customs.;Assurez-vous qu'[target_child.GetIlElle] apprenne également ses propres traditions.;Sorgt dafür, dass [target_child.GetSheHe] mehr über die Gebräuche [target_child.GetPossPronoun]er Heimat erfährt.;;Asegúrate que [target_child.GetSheHe]aprende sobre [target_child.GetHerHis] propias costumbres.;;;;;;;;;x
EVTDESC_ZE_2121;Pleased with the progress I'm making with learning the local language, [From.GetFirstName] has brought me a book about the ancestry of the [From.Culture.GetName] people.;Se réjouissant des progrès de mon apprentissage de la langue locale, [From.GetFirstName] m'a apporté un livre sur les ancêtres du peuple de culture [From.Culture.GetName].;[From.GetFirstName] freut sich über die Fortschritte, die ich beim Lernen der hiesigen Sprache mache, und brachte mir ein Buch über die Ursprünge des [From.Culture.GetName] Volkes.;;Satisfecho con los progresos que he hecho con el aprendizaje de la lengua local, [From.GetFirstName]me ha traído un libro sobre los ancestros del pueblo [From.Culture.GetName]. ;;;;;;;;;x
EVTOPTA_ZE_2121;How fascinating.;C'est fascinant !;Wie faszinierend.;;Qué fascinante.;;;;;;;;;x
EVTOPTB_ZE_2121;I'd rather study my own family's heritage.;Je préfèrerais étudier l'héritage de ma propre famille.;Ich beschäftige mich lieber mit den Ursprüngen meiner eigenen Familie.;;Prefiero estudiar la herencia de mi propia familia.;;;;;;;;;x
EVTDESC_ZE_2122;Rumor has it that your [GetFromRelation] [From.GetFirstName] has been influenced by [From.GetHerHis] guardian's splendor. It is said that [From.GetFirstName] is now considered properly [From.Culture.GetName].;La rumeur veut que votre [GetFromRelation] [From.GetFirstName] admire la splendeur de son tuteur. [From.GetFirstName] est dorénavant véritablement de culture [From.Culture.GetName].;Gerüchten zufolge ließ sich Euer [GetFromRelation] [From.GetFirstName] durch den Vormund beeinflussen. Man sagt, dass [From.GetFirstName] mittlerweile [From.Culture.GetName] sei.;;Se rumorea que tu [GetFromRelation] [From.GetFirstName] se ha visto influido por el esplendor de [From.GetHerHis] tutor. Se dice que [From.GetFirstName] ahora se considera un verdadero [From.Culture.GetName].;;;;;;;;;x
