#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
LEDGER_SORT_DELAYED;§GClick to sort using this column§W;§GCliquez pour trier cette colonne§W;§GZum Sortieren nach dieser Spalte hier klicken§W;;§GClic para ordenar usando esta columna§W;;;;;;;;;x
EVTDESC77000;Fish! Fresh fish straight from the river!' 'Fruits and vegetables, a day or two old!\n\nThe clergy in [Root.GetName] is not happy about the merchants setting up stalls in all the Church squares, and demands that it be forbidden.;« Poisson frais ! Directement sorti du fleuve ! » « Fruits et légumes, cueillis il y a deux jours tout au plus ! »\n\nLe clergé de [Root.GetName] est mécontent des marchands qui ouvrent leurs étals sur toutes les places d'églises et demande que ce soit interdit.;"Fisch! Frischer Fisch direkt aus dem Fluss!" - "Obst und Gemüse, nur ein oder zwei Tage alt!"\n\nDer Klerus in [Root.GetName] ist erbost über all die Handelsmänner mit ihren Verkaufsständen auf allen Kirchplätzen und verlangen ein Handelsverbot.;;¡Pescado! ¡Pescado fresco del río! '¡Frutas y verduras, recién cogidas en la huerta!'\n\nAl clero de [Root.GetName] no le gusta que los mercaderes instalen puestos en las plazas de la iglesia y solicita su prohibición.;;;;;;;;;x
EVTOPTA77000;I agree;Je suis d'accord;Ich stimme zu;;De acuerdo;;;;;;;;;x
EVTOPTB77000;They do no harm, let them stay;Ils ne font rien de mal, laissez-les;Die Händler schaden niemandem, sie dürfen bleiben;;No hacen daño, que se queden;;;;;;;;;x
EVTDESC77001;The burghers of [Root.GetName] demand that city law be set higher than canonical laws but the bishops protest, declaring that the law of the Church should supersede the law of the city.;Les citadins de [Root.GetName] demandent que les lois de la cité priment les lois canoniques, mais les évêques protestent, déclarant que la loi de l'Église devrait supplanter la loi de la cité.;Die Bürger von [Root.GetName] verlangen, dass ihr Stadtrecht höher eingestuft wird als das kirchlich-kanonische Recht. Der Bischof aber protestiert, er verlangt eine umgekehrte Einstufung.;;La burguesía de [Root.GetName] solicita que el fuero de la villa prevalezca sobre la ley canónica, pero los obispos se oponen, reclamando que la ley de la iglesia debe prevalecer sobre la de la villa.;;;;;;;;;x
EVTOPTA77001;I agree with the burghers;Je suis d'accord avec les citadins;Ich stimme den Bürgern zu;;Estoy de acuerdo con la burguesía;;;;;;;;;x
EVTOPTB77001;The laws should be equal;Les lois devraient être égales;Stadtrecht und Kirchenrecht sollten gleichwertig sein;;Las leyes deberían ser iguales;;;;;;;;;x
EVTDESC77002;An old legal right, almost forgotten by all but the barons, called Prima Noctae or Droit du Seigneur, is the subject of a heated debate. The barons in [Root.GetName] claim that it is their right to take the virginity of their serfs' maiden daughters and the serfs are protesting against 'such a barbaric right!'.;Un ancien droit, que tout le monde a oublié sauf les barons, appelé 'prima coctae' ou 'droit de cuissage', est l'objet d'un débat enflammé. Les barons de [Root.GetName] revendiquent leur droit à prendre la virginité des jeunes filles de leurs serfs, mais les serfs protestent contre cette « loi complètement barbare ! »;Es gibt hitzige Debatten über einen alten Rechtsanspruch, vergessen von aller Welt außer den Baronen, der sich "Prima Noctae" bzw. "Droit du Seigneur" nennt. Die Barone von [Root.GetName] glauben, sie hätten einen Anspruch auf die Entjungferung der Töchter ihrer Leibeigenen. Die Leibeigenen aber protestieren gegen dieses "barbarische Gesetz".;;Un viejo derecho legal denominado Prima Noctae o Derecho de Pernada, casi olvidado por todos excepto por los barones, es objeto de un acalorado debate. Los barones de [Root.GetName] afirman que tomar la virginidad de las hijas solteras de sus siervos es su derecho, mientras que los siervos están en contra de 'un derecho tan barbárico'.;;;;;;;;;x
EVTOPTA77002;Let the barons have some fun;Laisser les barons s'amuser;Die Barone sollen ihr Vergnügen haben;;Permitir que los barones se diviertan;;;;;;;;;x
EVTOPTB77002;That isn't and shouldn't be legal. I forbid it;Ce n'est pas bien et ça ne devrait pas être légal, je l'interdis;Das ist nicht rechtens. Ich werde es verbieten;;Eso no es ni debiera ser legal. Lo prohíbo;;;;;;;;;x
EVTDESC77003;They come from smaller farms, some with a goat or a pig to sell, some with only a bushel of vegetables or fruits, others with a whole wagon of produce. The peasants sell their produce inside the city walls but the burghers protest against it and want to forbid it.;Ils viennent de fermes plus petites, certains avec une chèvre ou un cochon à vendre, certains avec un panier de fruits ou de légumes uniquement, et d'autres avec une charrette pleine de produits. Les paysans vendent leurs produits dans les murs de la cité, mais les citadins ne sont pas d'accord et veulent interdire cette pratique.;Sie kommen von kleinen Bauernhöfen, einige haben eine Ziege oder ein Schwein zu verkaufen, andere nur ein Bündel Obst oder Gemüse, wieder andere einen ganzen Wagen voll Güter. Die Bauern verkaufen ihre Erträge innerhalb der Stadtmauern, doch die Bürger protestieren dagegen und wollen ein Verbot erwirken.;;Vienen de granjas pequeñas, unos con una cabra o un cerdo para vender, otros con tan solo un canasto de verduras o frutas y otros con un vagón entero de mercancías. Los campesinos venden sus productos dentro de las murallas de la ciudad, pero la burguesía se queja y quiere prohibirlo.;;;;;;;;;x
EVTOPTA77003;The peasants always cause trouble. Don't let them in!;Les paysans causent toujours des ennuis. Ne les laissez pas entrer !;Die Bauern stiften immer Ärger. Sie müssen draußen bleiben!;;Los campesinos siempre causan problemas. ¡Que no entren!;;;;;;;;;x
EVTOPTB77003;They should be able to sell their produce inside the city;Ils devraient pouvoir vendre leurs produits dans la cité.;Sie sollten ihre Erträge in der Stadt verkaufen können;;Deberían poder vender sus productos en el interior de la ciudad;;;;;;;;;x
EVTDESC77004;The forest is not big enough for the barons. They demand hunting rights on the Church lands after chasing all the game to the Church's side of the forest and having to stop the hunt unless they'd risk the anger of the Church.;La forêt n'est pas assez grande pour les barons. Ils demandent à pouvoir chasser sur les terres du clergé après avoir rabattu tout le gibier de ce côté de la forêt. Ils ont dû arrêter la chasse de peur de subir le courroux de l'Église.;Der Wald ist nicht groß genug für die Barone. Sie verlangen nach Jagdrechten auf Kirchengrund, weil das gesamte Wild dorthin geflüchtet ist. Die Barone können so nicht mit der Jagd fortfahren, außer sie riskieren, den Klerus zu erzürnen.;;El bosque no es lo suficientemente grande para los barones. Exigen derechos de caza en las tierras de la iglesia, después de perseguir a las presas hasta el lado de bosque perteneciente a la iglesia y verse obligados a detener la caza o arriesgarse a levantar su ira.;;;;;;;;;x
EVTOPTA77004;It's not a big deal. Let them hunt on the Church land.;Ce n'est pas grand'chose, laissez-les chasser sur les terres du clergé.;Das ist nicht wichtig. Sie können auf dem Kirchengrund jagen.;;No es un asunto importante. Dejémosles cazar en los terrenos de la iglesia.;;;;;;;;;x
EVTOPTB77004;Stay on your side of the forest!;Restez de votre côté de la forêt !;Bleibt auf eurer Seite des Waldes!;;¡Quedaos en vuestro lado del bosque!;;;;;;;;;x
EVTDESC77005;The clergy is not satisfied with collecting a tithe from all free peasants, they demand the right to collect an extra tithe! A tithe is a tenth of the peasant's harvest or a tenth of the craftsmen's production, if the priests were allowed to collect another tithe it would double the taxes and thus make the peasants protest wildly.;Le clergé n'est pas satisfait de collecter une seule dîme auprès des paysans libres, ils demandent de pouvoir percevoir un impôt supplémentaire ! Une dîme correspond à un dixième de la production artisanale. Si les prêtres sont autorisés à percevoir une autre dîme, cela doublerait les taxes et déclencherait de violentes protestations chez les paysans.;Der Klerus gibt sich nicht mit einem Zehnt von allen freien Bauern zufrieden, sie verlangen das Recht auf einen weiteren Zehnt! Das entspricht einem Zehntel der Ernte-Erträge oder einem Zehntel der handwerklichen Produktion. Wenn die Priester einen weiteren Zehnt eintreiben dürfen, entspricht das einer Verdopplung der Steuern, und die Bauern würden protestieren.;;El clero no tiene bastante con la recolección de un diezmo sobre todos los campesinos libres, ¡reclaman el derecho a cobrar un diezmo extra! El diezmo es la décima parte de la cosecha de un campesino o la décima parte de la producción de un artesano. Si se permitirera a los sacerdotes cobrar otro diezmo, se duplicarían los impuestos y los campesinos protestarían salvajemente.;;;;;;;;;x
EVTOPTA77005;An extra tithe? Sure!;Une dîme supplémentaire ? Bien sûr !;Ein zusätzlicher Zehnt? Warum nicht.;;¿Un diezmo adicional? ¡Por supuesto!;;;;;;;;;x
EVTOPTB77005;The peasants would starve, I won't allow it;Les paysans mourraient de faim, je ne le permettrai pas;Die Bauern würden Hunger leiden, das lasse ich nicht zu;;Los campesinos morirían, no lo permitiré;;;;;;;;;x
EVTDESC77006;Rich merchants want to buy titles and the Barons protest, saying their titles are priceless. Mere merchant should not be allowed to gain the noble rights just because they can afford it!;De riches marchands souhaitent acheter des titres et les barons protestent, affirmant que leurs titres sont inestimables. De simples marchands ne devraient pas être autorisés à obtenir des titres de noblesse juste parce qu'ils peuvent se les offrir !;Reiche Kaufleute wollen sich Adelstitel erkaufen. Die Barone protestieren, dass die Titel nicht käuflich seien. Einfache Kaufmänner sollten nicht in die Nobilität aufsteigen dürfen, nur weil sie wohlhabend sind.;;Los ricos comerciantes quieren comprar títulos, pero los barones se oponen alegando que sus títulos no tienen precio. ¡Un mero comerciante no debería poder adquirir derechos nobiliarios simplemente porque pueda pagarlos!;;;;;;;;;x
EVTOPTA77006;As long as I get paid, I couldn't care less;Tant que je suis payé[Root.GetNoneE], je m'en fiche;Solange ich das Geld bekomme, ist mir das gleich;;Mientras me paguen, no me importa en absoluto;;;;;;;;;x
EVTOPTB77006;Titles cannot be bought;Les titres ne peuvent être achetés;Titel sind nicht käuflich;;Los títulos no pueden comprarse;;;;;;;;;x
EVTDESC77007;The Burghers, the Clergy and the Barons all claim the right to spoils from shipwrecks that capsize outside of [Root.GetName]. The rights to the spoils will be given to...;Les citadins, le clergé et les barons réclament tous trois le droit de récupérer les épaves qui ont fait naufrage autour de [Root.GetName]. Les droits de récupération seront attribués...;Sowohl die Bürger, als auch der Klerus und die Barone erheben Anspruch, jedes Schiffswrack plündern zu dürfen, das außerhalb von [Root.GetName] gekentert ist. Die Vorrechte an den gekenterten Schiffen gehen an...;;La burguesía, el clero y los barones reivindican el derecho a los botines de los naufragios fuera de [Root.GetName]. Los derechos de los botines se otorgarán a...;;;;;;;;;x
EVTOPTA77007;...the Church;... à l'Église;... die Kirche;;…la Iglesia;;;;;;;;;x
EVTOPTB77007;...the Commoners;... au peuple;... die Bürger;;…la Plebe;;;;;;;;;x
EVTOPTC77007;...the Nobility;... à la noblesse;... den Adel;;…la Nobleza;;;;;;;;;x
EVTOPTD77007;...the Crown;... à la Couronne;... die Krone;;…la Corona;;;;;;;;;x
EVTDESC72120;The travelling dancers first danced for us and, while dancing to a fast and glad tune which made me want to dance, invited everyone to join them. I danced until I panted and my face was red, then I had to sit down and rest for a while, watching the dancers and the courtiers having more fun than in a long time...;Les danseurs itinérants dansèrent pour nous dans un premier temps puis, alors qu'ils dansaient sur une musique rythmée et joyeuse qui me donnait envie de m'y mettre, ils invitèrent tout le monde à les rejoindre. Je dansai jusqu'à ce que mon visage soit écarlate, puis je dus m'asseoir et me reposer un moment. Je continuai à regarder les danseurs et les courtisans s'amuser comme ils ne l'avaient pas fait depuis longtemps...;Die Tänzer haben zunächst für uns getanzt. Dann haben sie alle aufgefordert mitzutanzen, als ein flottes und fröhliches Lied gespielt wurde. Ich habe getanzt, bis mir die Luft ausging und mein Gesicht rot anlief, dann musste ich mich eine Weile hinsetzen, um mich auszuruhen und die Höflinge beim Tanzen zu beobachten. So vergnügt habe ich sie lange nicht mehr gesehen.;;Los bailarines viajeros actuaron primero para nosotros y luego, mientras danzaban a un ritmo rápido y alegre que incitaba a bailar, invitaron a todo el mundo a unirse a ellos. Yo bailé hasta la extenuación, mi rostro enrojeció y me senté a descansar un rato, mientras observaba a bailarines y cortesanos divertirse como nunca...;;;;;;;;;x
EVTOPTA72120;I'd like to hire you for my feast!;J'aimerais vous embaucher pour ma fête !;Ich wünsche, Euch für mein Fest anzuheuern!;;¡Me gustaría contrataros para mi banquete!;;;;;;;;;x
EVTOPTB72120;Great fun, but my guests are too old for this;Très amusant, mais mes invités sont trop vieux pour ça;Sehr erheiternd, doch meine Gäste sind zu alt für so etwas;;Muy divertido, pero mis huéspedes son demasiado mayores para esto;;;;;;;;;x
e_timurids;Timurids;Timourides;Timuriden;;Timúridas;;;;;;;;;x
e_timurids_adj;Timurid;timouride;Timuridisch;;Timúrida;;;;;;;;;x
TITLE_CANNOT_GAIN_INDEPENDENCE;Cannot create or usurp a title of the same or higher rank as our liege's;Impossible de créer ou d'usurper un titre de même rang ou de rang supérieur à celui de votre seigneur lige;Es ist nicht möglich, einen Titel zu erschaffen oder an sich zu reißen, der gleichwertig oder höherwertig ist als der Titel unseres Lehnsherrn;;No se puede crear o usurpar un título del mismo rango o más alto que el de nuestro señor.;;;;;;;;;x
HAS_CROWN_LAW_TITLE;Affected by a Crown Law title;Affecté par une Loi de la Couronne;Betroffen von einem Titel mit Krongesetz;;Afectado por un título legal de la Corona;;;;;;;;;x
HAS_NOT_CROWN_LAW_TITLE;NOT Affected by a Crown Law title;NON affecté par un titre de décret royal;NICHT betroffen von einem Titel mit Krongesetz;;NO afectado por un título de ley de la Corona;;;;;;;;;x
EVTNAME60003;The Iron Khan;Le Khan de fer;Der Eiserne Khan;;El Khan de Hierro;;;;;;;;;x
EVTDESC60003;My liege, the great Khan Timur has gathered many of the horse clans of Central Asia under his banner, intent on creating an empire to rival that of the legendary Genghis Khan himself. His fearsome horde has been sighted in Khiva, poised to overrun the ancient realm of Persia.;Mon seigneur, le grand Khan Timour a fédéré de nombreux clans d'Asie Centrale autour de sa bannière dans l'espoir de fonder un empire qui rivaliserait avec celui du légendaire Gengis Khan. Sa horde féroce a été aperçue près de Khiva, et est sur le point d'envahir l'ancien Royaume de Perse.;Mein Fürst, der große Khan Timur hat viele Männer aus den berittenen Stämmen von Zentralasien unter seinem Banner vereint. Er plant, ein mächtiges Reich zu erschaffen, so stark wie einst das Reich des legendären Dschingis Khan. Seine furchteinflößende Horde wurde in Khiva gesichtet, auf dem Weg, in das alte Persien einzufallen.;;Mi señor, el gran Khan Timur ha agrupado a muchos de las caballerías de Asia Central bajo su bandera, con la intención de crear un imperio que rivalice con el del legendario Genghis Khan. Su temible horda ha sido vista en Khiva, a punto de invadir el antiguo reino de Persia.;;;;;;;;;x
EVTOPTB60003;Is there no end to these steppe warriors?;Ces guerriers des steppes ne s'arrêteront-ils donc jamais ?;Wann hat es endlich ein Ende mit diesen Steppenkriegern?;;¿Es que estos guerreros esteparios no conocen límites?;;;;;;;;;x
amphibious_landing;Amphibious landing;Débarquement amphibie;Amphibische Landung;;Aterrizaje anfibio;;;;;;;;;x
ACHIEVEMENTS_ENABLED;Achievements Enabled;Succès Steam activés;Errungenschaften aktiviert;;Logros activados;;;;;;;;;x
ACHIEVEMENTS_DISABLED;Achievements Disabled;Succès Steam désactivés;Errungenschaften deaktiviert;;Logros desactivados;;;;;;;;;x
MORALE_EFFECT;$SIDE$ troops gets $PERC$ morale.\n;$SIDE$ troupes ont $PERC$ de moral.\n;$SIDE$-Truppen erhalten $PERC$ Moral.\n;;Las tropas de $SIDE$ reciben moral de $PERC$.\n;;;;;;;;;x
REINFORCE_EFFECT;$SIDE$ troops are reinforced by $PERC$.\n;$SIDE$ sont renforcés de $PERC$.\n;$SIDE$-Truppen werden um $PERC$ verstärkt.\n;;Las tropas de $SIDE$ son reforzadas por $PERC$.\n;;;;;;;;;x
INVERTREINFORCE_EFFECT;$SIDE$ troops take $PERC$ losses.\n;$SIDE$ subissent $PERC$ de pertes.\n;$SIDE$-Truppen wurden um $PERC$ dezimiert.\n;;Las tropas de $SIDE$ asumen las pérdidas de $PERC$.\n;;;;;;;;;x
FLANK_SIDE_ATTACKER;Attacking;Les attaquants;Angreifende;;Atacando;;;;;;;;;x
FLANK_SIDE_DEFENDER;Defending;Les défenseurs;Verteidigende;;Defendiendo;;;;;;;;;x
CANNOT_ACTUALLY_CALL_DESC_3;$CHAR$ cannot join any of the current wars fought by $CALLER$;$CHAR$ ne peut rejoindre aucune guerre lancée par $CALLER$;$CHAR$ kann an keinem der gegenwärtigen Kriege von $CALLER$ teilnehmen;;$CHAR$ no puede unirse a ninguna de las guerras en las que $CALLER$ lucha actualmente;;;;;;;;;x
ASK_FOR_INVASION_INTERACTION_DESC;Ask §Y[Recipient.RelHead.GetTitledFirstName]§W for permission to invade the realm of §Y[Recipient.GetTitledFirstName]§W. This will cost you §R[GetPietyCost]§W [Player.Religion.GetPietyName], but will allow you to start a war for control of the §Y[Recipient.PrimaryTitle.GetFullName]§W.;Demandez à §Y[Recipient.RelHead.GetTitledFirstName]§W la permission d'envahir le pays de §Y[Recipient.GetTitledFirstName]§W. Cela vous coûtera §R[GetPietyCost]§W [Player.Religion.GetPietyName], mais cela vous permettra de commencer une guerre pour l'annexion [Recipient.GetDuDelaDesPrimaryTitleFullName]§Y[Recipient.PrimaryTitle.GetFullName]§W.;Bitte §Y[Recipient.RelHead.GetTitledFirstName]§W um Erlaubnis, in das Reich von §Y[Recipient.GetTitledFirstName]§W einfallen zu dürfen. Dies kostet dich §R[GetPietyCost]§W [Player.Religion.GetPietyName], ermöglicht dir jedoch, einen Krieg für die Kontrolle über den §Y[Recipient.PrimaryTitle.GetFullName]§W zu beginnen.;;Solicitar permiso a §Y[Recipient.RelHead.GetTitledFirstName]§W para invadir el dominio de §Y[Recipient.GetTitledFirstName]§W. Esto te costará §R[GetPietyCost]§W en [Player.Religion.GetPietyName], pero te permitirá iniciar una guerra para controlar a §Y[Recipient.PrimaryTitle.GetFullName]§W.;;;;;;;;;x
