#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
opinion_hajj_promised;Promised to go on Hajj.;A promis de faire le hajj;Hat versprochen, auf Haddsch zu gehen.;;Prometió hacer el hach.;;;;;;;;;x
EVTOPTA105069;...being thrown into [From.GetHerHis] dungeons!;... d'aller croupir au fin fond de sa prison !;...ich in [From.GetHerHis] Verlies geworfen werde!;;... arrojándome a las mazmorras!;;;;;;;;;x
EVTOPTB105069;...banished from [From.GetHerHis] court!;... d'être banni de la Cour !;...ich von [From.GetHerHis]em Hof verbannt werde!;;... desterrándome de su corte!;;;;;;;;;x
EVTOPTC105069;...my wealth is taken from me!;... d'être privé de toute ma fortune !;...mein Reichtum von mir genommen wird! ;;... arrebatándome mis bienes!;;;;;;;;;x
EVTDESC105075;The ghazal's poetic expression of both the pain of separation and the beauty of love in spite of that pain is the perfect poetic form for my next song!;Le genre littéraire appelé ghazal, expression de la douleur et de la séparation, ainsi que de la beauté de l'amour, est un style poétique parfait pour ma prochaine chanson !;Der poetische Ausdruck des Ghazal, sowohl des Trennungsschmerzes als auch der Schönheit der Liebe ungeachtet des Schmerzes, ist die perfekte poetische Form für mein nächstes Lied! ;;El ghazal, por su expresión poética, es la forma perfecta para mi próxima canción. Refleja tanto el dolor de la separación como la belleza del amor a pesar del sufrimiento.;;;;;;;;;x
EVTOPTA105075;I will dedicate this to [Root.Liege.Spouse.GetTitledFirstName]!;Je vais la dédier [Root.Liege.Spouse.Get_au_TitledFirstName] !;Ich widme dies [Root.Liege.Spouse.GetTitledFirstName]!;;¡Se la dedicaré a [Root.Liege.Spouse.GetTitledFirstName]!;;;;;;;;;x
EVTTOOLTIP105076;Court Musician [Root.GetTitledFirstName]'s new song is dedicated to [Root.GetHerHis] liege's wife [Root.Liege.Spouse.GetTitledFirstName];La nouvelle chanson du Poète de la Cour [Root.GetTitledFirstName] est dédiée à l'épouse de son seigneur, [Root.Liege.Spouse.GetTitledFirstName];Das neue Lied des Hofmusikers [Root.GetTitledFirstName] ist der Ehefrau [Root.GetHerHis]es Lehnsherren, [Root.Liege.Spouse.GetTitledFirstName], gewidmet;;La nueva canción del músico de la corte [Root.GetTitledFirstName] está dedicada a [Root.Liege.Spouse.GetTitledFirstName], la esposa de su señor;;;;;;;;;x
EVTOPTB105075;[Root.Liege.GetTitledFirstName] will be the first to hear it!;[Root.Liege.Get_Le_TitledFirstName] sera le premier à l'entendre !;[Root.Liege.GetTitledFirstName] wird es zuerst hören! ;;¡[Root.Liege.GetTitledFirstName] será el primero en oírla!;;;;;;;;;x
EVTTOOLTIPA105077;Court Musician [Root.GetTitledFirstName] sings [Root.GetHerHis] new song for [This.GetTitledFirstName];Le Poète [Root.GetTitledFirstName] chante sa nouvelle ballade [This.Get_au_TitledFirstName];Der Hofmusiker [Root.GetTitledFirstName] singt [Root.GetHerHis] neues Lied für [This.GetTitledFirstName];;El músico de la corte [Root.GetTitledFirstName] canta su nueva canción ante [This.GetTitledFirstName];;;;;;;;;x
EVTOPTC105075;I need more time before I can master this form;Il me faudra un peu de temps avant de maîtriser cette forme poétique;Ich benötige mehr Zeit, bevor ich diese Form zu beherrschen weiß ;;Necesito más tiempo para dominar esta forma;;;;;;;;;x
EVTDESC105076;My husband's Court Musician [From.GetTitledFirstName] has a wonderful voice and I could barely keep from blushing as I heard [From.GetHerHim] sing [From.GetHerHis] ghazal song about the pain of separation and the beauty of love in spite of that pain...;[From.Get_Le_TitledFirstName], le Poète de mon époux, a une voix formidable et il m'a été difficile de ne pas rougir en entendant son ghazal, évoquant la douleur de la séparation et la beauté de l'amour...;Der Hofmusiker meines Ehemannes, [From.GetTitledFirstName], hat eine wunderschöne Stimme und ich konnte mein Erröten kaum verhindern, als ich [From.GetHerHim] [From.GetHerHis] Ghazal-Lied, über Trennungsschmerz und die Schönheit der Liebe trotz des Schmerzes, singen hörte... ;;[From.GetTitledFirstName], el músico de la corte de mi marido, tiene una voz maravillosa. Apenas pude evitar sonrojarme cuando le escuché cantar su ghazal sobre el dolor de la separación y la belleza del amor a pesar del sufrimiento...;;;;;;;;;x
EVTOPTA105076;Wonderful! Our court would be less beautiful without your voice;Magnifique ! Notre Cour serait bien triste sans le timbre de votre voix;Wunderbar! Unserem Hof würde ohne Eure Stimme etwas fehlen;;¡Maravilloso! Nuestra corte sería menos bella sin tu voz;;;;;;;;;x
EVTTOOLTIP105078;[Root.GetTitledFirstName]'s appreciation of [This.GetTitledFirstName]'s song gladdens [This.GetTitledFirstName];Que [Root.Get_le_TitledFirstName] apprécie sa ballade réjouit [This.GetTitledFirstName];[Root.GetTitledFirstName]s Anerkennung für [This.GetTitledFirstName]s Lied erfreut [This.GetTitledFirstName];;[This.GetTitledFirstName] se complace del aprecio mostrado por [Root.GetTitledFirstName];;;;;;;;;x
EVTOPTB105076;It is not proper for a [court_musician.GetManWoman] to court a married woman!;Il est fort inconvenant pour un[court_musician.Get_E] [court_musician.GetManWoman] de courtiser une femme mariée !;Es ist nicht angemessen, einer verheirateten Frau den Hof zu machen!;;¡No es propio de un hombre cortejar a una mujer casada!;;;;;;;;;x
EVTTOOLTIP105077;[Root.GetTitledFirstName]'s husband [This.GetTitledFirstName] hears about the Court Musician courting [Root.GetHerHis] wife;[This.Get_Le_TitledFirstName], l'époux [Root.Get_du_TitledFirstName], a appris que le Poète a courtisé sa femme;[Root.GetTitledFirstName]s Ehemann [This.GetTitledFirstName] hört davon, dass der Hofmusiker [Root.GetHerHis]er Ehefrau den Hof macht;;[This.GetTitledFirstName], marido de [Root.GetTitledFirstName], oye rumores de que el músico de la corte corteja a su esposa.;;;;;;;;;x
EVTDESC105077;The Court Musician's words and [court_musician.GetHerHis] singing brought justice to the poetic form ghazal, a poetic expression of both the pain of separation and the beauty of love in spite of that pain.;Les mots du Poète et sa ballade rendent parfaitement justice au genre du ghazal, une forme d'expression poétique de la douleur et de la séparation, ainsi que de la beauté de l'amour.;Die Worte und der Gesang des Hofmusikers wurden der poetischen Form des Ghazals, ein poetischer Ausdruck sowohl über Trennungsschmerz als auch über die Schönheit der Liebe trotz des Schmerzes, gerecht.;;Las palabras y melodías del músico de la corte cumplen con las expectativas de la forma poética ghazal, expresión del dolor de la separación y de la belleza del amor a pesar del sufrimiento.;;;;;;;;;x
EVTOPTA105077;Here, a small token of mine and [From.GetTitledFirstName]'s appreciation...;Tenez, voici un gage de notre admiration, de ma part ainsi que de celle [From.Get_du_TitledFirstName]...;Hier, ein kleines Zeichen der Anerkennung von mir und [From.GetTitledFirstName]...;;Acepta este pequeño obsequio como muestra de mi gratitud y de la de [From.GetTitledFirstName];;;;;;;;;x
EVTTOOLTIPB105078;[Root.GetTitledFirstName] and [Root.Spouse.GetTitledFirstName] both appreciated Court Musician [This.GetTitledFirstName]'s song;[Root.Get_Le_TitledFirstName] et [Root.Spouse.Get_le_TitledFirstName] ont tous deux apprécié la nouvelle ballade du Poète [This.GetTitledFirstName];[Root.GetTitledFirstName] und [Root.Spouse.GetTitledFirstName] schätzen beide das Lied vom Hofmusiker [This.GetTitledFirstName];;[Root.GetTitledFirstName] y [Root.Spouse.GetTitledFirstName] apreciaron la canción de [This.GetTitledFirstName], el músico de la corte;;;;;;;;;x
EVTOPTB105077;How dare you court my wife with this song!?;Comment osez-vous courtiser ma femme avec cette ballade ?!;Wie könnt Ihr es wagen, meine Ehefrau mit diesem Lied zu umwerben!?;;¡¿Cómo te atreves a cortejar a mi esposa con esta canción?!;;;;;;;;;x
EVTTOOLTIPC105078;Court Musician [This.GetTitledFirstName] is imprisoned for courting [Root.Spouse.GetTitledFirstName] with a song;Le Poète [This.GetTitledFirstName] est emprisonné pour avoir courtisé [Root.Spouse.Get_le_TitledFirstName] avec l'une de ses ballades;Hofmusiker [This.GetTitledFirstName] wurde, für das Umwerben von [Root.Spouse.GetTitledFirstName] mit einem Lied, eingekerkert;;El músico de la corte [This.GetTitledFirstName] es encarcelado por cortejar a [Root.Spouse.GetTitledFirstName] con una canción;;;;;;;;;x
EVTOPTC105077;Play it just one more time, please?;Pouvez-vous la rejouer encore une fois, s'il vous plaît ?;Spielt Ihr es noch ein letztes Mal, bitte?;;¿Tocala una vez más, por favor?;;;;;;;;;x
EVTTOOLTIP105079;Court Musician [This.GetTitledFirstName]'s song is appreciated by [Root.GetTitledFirstName];La ballade du Poète [This.GetTitledFirstName] est grandement appréciée [Root.Get_du_TitledFirstName];Das Lied des Hofmusikers [This.GetTitledFirstName] wird von [Root.GetTitledFirstName] geschätzt;;A [Root.GetTitledFirstName] le gusta la canción de [This.GetTitledFirstName], el músico de la corte;;;;;;;;;x
EVTDESC105078;As I sang my song, I started to feel true pain of separation from my love and still see the beauty of love. The ghazal was my masterpiece and as I let the last few notes die away I felt tears streaming down my face...;Alors que je chantais ma ballade, j'ai physiquement ressenti la douleur d'être séparé de mon amour, cependant, la beauté de notre amour n'en est pas moins grande. Ce ghazal est mon chef-d'oeuvre et en jouant les dernières notes, j'ai senti des larmes couler sur mon visage...;Als ich mein Lied sang, begann ich den wahren Schmerz wegen der Trennung von meiner Liebe zu fühlen und dennoch die Schönheit der Liebe sehen. Das Ghazal war mein Meisterstück und als ich die letzten Noten verklingen ließ, fühlte ich die Tränen mein Gesicht herunterlaufen...;;A medida que cantaba mi canción, podía sentir el auténtico dolor de separación del ser amado y aún así ver la belleza del amor. El ghazal es mi obra maestra. Durante las últimas notas, sentí como me brotaban las lágrimas...;;;;;;;;;x
EVTOPTA105078;[From.GetTitledFirstName] was as touched by the song as I were;Ma ballade a autant ému [From.Get_le_TitledFirstName] qu'elle m'a ému, moi;[From.GetTitledFirstName] war von meinem Lied so ergriffen, wie ich es war ;;A [From.GetTitledFirstName] le conmovió la canción tanto como a mí;;;;;;;;;x
EVTOPTB105078;Both [From.GetTitledFirstName] and [From.Spouse.GetTitledFirstName] appreciated my song;[From.Get_Le_TitledFirstName] et [From.Spouse.Get_le_TitledFirstName] ont tous deux apprécié ma ballade;Beide, [From.GetTitledFirstName] und [From.Spouse.GetTitledFirstName], schätzten mein Lied;;Tanto [From.GetTitledFirstName] como [From.Spouse.GetTitledFirstName] apreciaron mi canción;;;;;;;;;x
EVTOPTC105078;[From.GetTitledFirstName] did not appreciate me singing this song to his wife!;[From.Get_Le_TitledFirstName] n'a pas apprécié que je chante ma ballade à sa femme !;[From.GetTitledFirstName] schätzte es nicht, dass ich dieses Lied für seine Ehefrau sang! ;;¡A [From.GetTitledFirstName] no le gustó que le cantara esta canción a su esposa!;;;;;;;;;x
EVTDESC105100;'Through my veins both love and blood flows\nMy beloved fills me as love empties me of myself...'\nAs I struggle with my poem I searched through the garden for an inspiration of some sort...;Dans mes veines coulent l'amour et le sang,\nMa bien-aimée me comble tandis que la solitude me détruit...'\nAlors que je me débattais avec les paroles de mon poème, j'ai cherché dans le jardin une source d'inspiration...;Durch meine Adern fließt beides, Liebe und Blut\nMeine Geliebte füllt mich wie Liebe mich von mir selbst entleert..."\nWährend ich mit meinem Gedicht kämpfe, durchsuchte ich den Garten nach irgendeiner Form der Inspiration...;;Por mis venas corren el amor y la sangre\nMi amada me llena pero el amor me vacía de mí mismo...'\nMientras lucho por crear mi poema, busco inspiración de algún tipo en el jardín...;;;;;;;;;x
EVTOPTA105100;I find inspiration in [Root.Liege.GetTitledFirstName] and read her the poem;J'ai puisé mon inspiration dans le regard [Root.Liege.Get_du_TitledFirstName] puis je lui ai lu mon poème;In [Root.Liege.GetTitledFirstName] finde ich Inspiration und lese ihr mein Gedicht vor ;;Encuentro inspiración en [Root.Liege.GetTitledFirstName] y le leo el poema;;;;;;;;;x
EVTTOOLTIP105101;Court Musician [Root.GetTitledFirstName] inspiration is awakened by [This.GetTitledFirstName];Le Poète [Root.GetTitledFirstName] trouve l'inspiration grâce [This.Get_au_TitledFirstName];Die Inspiration von Hofmusiker [Root.GetTitledFirstName] wird durch [This.GetTitledFirstName] erweckt;;[This.GetTitledFirstName] despierta la inspiración del músico de la corte [Root.GetTitledFirstName].;;;;;;;;;x
EVTOPTB105100;The garden inspired me, present the poem to [Root.Liege.GetTitledFirstName];Le jardin a été une source d'inspiration très fertile, je vais présenter mon poème [Root.Liege.Get_au_TitledFirstName];Der Garten inspiriert mich, präsentiert [Root.Liege.GetTitledFirstName] Euer Gedicht;;El jardín me inspiró, presento el poema a [Root.Liege.GetTitledFirstName];;;;;;;;;x
EVTTOOLTIPA105102;Court Musician [Root.GetTitledFirstName] inspiration is awakened by [Root.GetHerHis] liege [This.GetTitledFirstName]'s garden;Le Poète [Root.GetTitledFirstName] a puisé son inspiration dans le jardin de son Seigneur [This.GetTitledFirstName];Die Inspiration von Hofmusiker [Root.GetTitledFirstName] wird durch den Garten [Root.GetHerHis]es Lehnsherren [This.GetTitledFirstName] geweckt;;El jardín del señor [This.GetTitledFirstName] despierta la inspiración del músico de la corte [Root.GetTitledFirstName].;;;;;;;;;x
EVTOPTC105100;No inspiration is to be had, the poem will remain unfinished...;Sans inspiration, je ne pourrai jamais terminer mon poème...;Keine Inspiration wird gefunden, das Gedicht wird unvollendet bleiben... ;;La inspiración no llega, el poema permanecerá inconcluso...;;;;;;;;;x
EVTDESC105101;My husband's garden is an easy place to find inspiration within, and I was slowly walking through it when the Court Poet [From.GetTitledFirstName] startled me. [From.GetSheHeCap] asked my forgiveness and recited a poem [From.GetTitledFirstName] claimed to have gotten inspiration to when [From.GetSheHe] saw me walking.;Le jardin de mon époux est un endroit paisible où il est facile de trouver l'inspiration. Tandis que je m'y promenais, le Poète de la Cour [From.GetTitledFirstName] m'a fait sursauter. [From.GetIlElleCap] m'a demandé pardon avant de me réciter un poème. [From.Get_Le_TitledFirstName] prétend que c'est en me voyant déambuler dans le jardin qu'[From.GetIlElle] a trouvé l'inspiration.;Der Garten meines Ehemannes ist ein Ort, an dem man einfach Inspiration finden kann, und so spazierte ich langsam durch den Garten, als mich der Hofdichter [From.GetTitledFirstName] erschreckte. [From.GetSheHeCap] bat mich um Vergebung und rezitierte ein Gedicht. [From.GetTitledFirstName] behauptete, die Inspiration dafür gefunden zu haben, als [From.GetSheHe] mich spazierengehen sah.;;El jardín de mi marido es un buen lugar para inspirarse. Estaba paseando tranquilamente en él cuando me abordó [From.GetTitledFirstName], el poeta de la corte. Solicitó mi perdón y me recitó un poema. [From.GetTitledFirstName] afirmó haberse inspirado en mí al verme pasear.;;;;;;;;;x
